assessmentId,internalTaxonId,scientificName,LiteratureMass,MassMesurement,MassSource,Remove,redlistCategory,redlistCriteria,yearPublished,assessmentDate,criteriaVersion,language,rationale,habitat,threats,citation,uncertainty,specificity,population,populationTrend,negation,SuperArchipelago,Archipelago,ArchipelagoPreviouslyInhabited,ArchipelagoColonised,Location,LocationColonised,LocationPreviouslyInhabited,WeigeltID,Mass,NewColony,Island,LakeSpring ,range,useTrade,systems,conservationActions,realm,yearLastSeen,yearLastSeen_cleaned,possiblyExtinct,possiblyExtinctInTheWild,scopes,z,scientificName_1,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes,Edit notes,References,GBIFSpecies,Genus,Mass_mean,Mass_sources,Genus_1,Genus_mass_mean,Genus_mass_sources,Mean_Body_Mass_Heinen_gram,EstimatedMass,colonised,isisland,wasuninhabited,Long,Lat,CountryISO,Country,Archip,Island_1,Gazetteer,Name_ID,Name_long,Name_lat,No_names,Name_dist,Name_meth,Name_alt,Area,Dist,SLMP,GMMC,Elev,Temp,varT,CCVT,Prec,varP,SRML,SR_GAM,SR_SE_GAM,SR_GLM,SR_SE_GLM,Buffer,Modeled_T,PAMnAE,PAMall,PAMclim,PAMgeo,UPGMAnoAE,UPGMAall,UPGMAclim,UPGMAgeo,PCAnEAPC1,PCAnEAPC2,PCAnEAPC3,PCAnEAPC4,PCAnEAPC5,PCAnEAPC6,PCAnEAPC7,PCAnEAPC8,PCAallPC1,PCAallPC2,PCAallPC3,PCAallPC4,PCAallPC5,PCAallPC6,PCAallPC7,PCAallPC8,PCAallPC9,PCAallPC10,PCAcliPC1,PCAcliPC2,PCAcliPC3,PCAcliPC4,PCAgeoPC1,PCAgeoPC2,PCAgeoPC3,PCAgeoPC4,PCAgeoPC5
9129524,199838,Pennatomys nivalis,105.0,Estimated by Turvey from comparison of Molars with Megalomys.,Turvey 2012,,Extinct,,2011,2011-07-12 00:00:00 UTC,3.1,English,"The Nevis Rice Rat has never been definitely reported extant during the European historical period. However, it is known to have survived until almost immediately prior to European arrival in the Caribbean, suggesting strongly that pre-Columbian human impacts did not cause its disappearance and that it persisted into the historical period. Several reports of rats being eaten on Nevis and St. Kitts, in one instance of animals specifically described as “unusual-looking” (i.e. suggesting a difference from introduced black rats), have been reported from the seventeenth, eighteenth, and twentieth centuries, until the 1930s, and may well represent this species. However, several weeks of survey work in 2009 (involving live trapping with Sherman and Tomahawk traps) at various elevations in the forests of Nevis Peak found no evidence of the Nevis Rice Rat’s continued survival, and instead discovered very high densities of invasive mongoose and black rats throughout the island’s forests (Turvey unpublished data). The species is therefore assessed as Extinct.","Nothing is known about this species’ habitat or ecology. This island rice rat was about the same size as a black rat, and therefore much smaller than <span style=""font-style: italic;"">Megalomys</span>, the other recently extinct endemic insular Caribbean rice rat genus.","The cause of extinction of the Nevis Rice Rat is unknown. However, its survival until the European historical era suggests that its extinction may have been driven by predation or competition with invasive mammals, probably introduced black rats or mongoose.",No,Yes,"2 Extinction cause specied as unknown, or similar.",This species is now extinct.,,,West Indies,Saint Kitts Bank,Yes,1623,"Nevis, Saint Kitts, Eustatius",,,,,Yes,Yes,,"The Nevis Rice Rat formerly occurred on the three main islands of the Saint Kitts Bank (Nevis, Saint Kitts and Saint Eustatius). It has been recorded from numerous pre-Columbian zooarchaeological sites, as it constituted a major component of the diet of prehistoric Amerindians.","This species was widely exploited by Amerindians for food during the recent prehistoric period, but its continued presence in kitchen middens dating closely before European arrival in the Caribbean c.500 years ago suggests that this exploitation did not seriously impact its population. Animals specifically identified as rats, and therefore possibly representing this species, were described as providing “good meat” on St. Kitts (Harlow 1925), and in 1720 it was reported that “in Nevis some people do eat Rats, wrapping them up in banano-leaves to bake them as it were under warm embers” (Merrill 1958). There are reports of unusual-looking rats occurring on Nevis and being eaten by inhabitants of the island until the 1930s (Turvey<span style=""font-style: italic;""> et al.</span> 2010).",Terrestrial,This species is Extinct.,Neotropical,1930,1930,false,false,Global,Pennatomys nivalis,Pennatomys nivalis,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Pennatomys,nivalis,,,,,"Turvey, Weksler, Morris &amp; Nokkert, 2010",,,,Pennatomys nivalis,Pennatomys,,,,,,,105.0,1623,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21965953,16570,Perameles eremiana,,,,,Extinct,,2016,2012-12-31 00:00:00 UTC,3.1,English,"The Desert Bandicoot is listed as Extinct because the most recent specimen, from Well 33 on the Canning Stock Route, was collected in 1943 (Gordon 2008). Western desert Aboriginal people recalled that it disappeared between 1940 and 1960, with some people reporting that they had eaten it near Lake Mackay as recently as the late 1960s (Burbidge <em>et al</em>. 1988).","Desert Bandicoots inhabited sandy and stony deserts with sandplains and dunes vegetated with <em>Triodia</em> spp. hummock grasses and tussock grass flats. They occurred in the same habitat as the Golden Bandicoot <em>Isoodon auratus</em>. They were nocturnal and rested during the day in a grass-lined nest in a shallow depression in a scape or short burrow under litter, hummock grass or a shrub. The diet included termites and ants, especially honey-pot ants, and beetle larvae, but like other bandicoots they were probably omnivorous.","Its population decline was probably due to introduced predators: cats and foxes. Changes to the fire regime have also been blamed for species losses in inland arid areas of Australia – the gradual patchwork burning by aboriginal people was replaced by intensive ""lightening-caused"" wildfires which destroyed habitat diversity. Rabbits also likely had a major impact on its habitat.",No,Yes,4 Non-specific threats,It is presumed to be Extinct.,,,Australia,Australia,,1788,Australia,1788,Yes,,500.0,Yes,No,,"The Desert Bandicoot was widespread in the Great Sandy, Gibson and Tanami Deserts, as well as in the central ranges region (Burbidge <em>et al</em>. 1988, Johnson and Southgate 1990, Woinarski <em>et al</em>. 2007).",,Terrestrial,There are no conservation measures pertaining to this species.,Australasian,1943 (confirmed); 1960s (unconfirmed),1943,false,false,Global,Perameles eremiana,Perameles eremiana,ANIMALIA,CHORDATA,MAMMALIA,PERAMELEMORPHIA,PERAMELIDAE,Perameles,eremiana,,,,,"Spencer, 1897","No subspecies are recognised<em>. Perameles eremiana</em> was closely related to <em>P. bougainville</em> and it has been proposed that they are clinal forms of the same species (Friedman 1967); however, Westerman <em>et al</em>. (2012) recommended maintaining them as separate species and we have followed this recommendation.",,,Perameles eremiana,Perameles,499.995,"(:pantheria, :elton_mammal)",Perameles,615.68875,"((:elton_mammal, :pantheria), (:pantheria, :elton_mammal), (:elton_mammal, :pantheria), (:pantheria, :elton_mammal))",,499.995,1788,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156126928,22702869,Philydor novaesi,,,,,Extinct,,2019,2019-08-06 00:00:00 UTC,3.1,English,"Although this species inhabited a region where there is a high level of observer awareness and searches in suitable habitat have been carried out by professional ornithologists, there have been no records since 2011. Extensive habitat loss has occurred in the region, and the remaining fragments are small and isolated (Butchart&#160;<em>et al.&#160;</em>2018). Following the application of new methods for estimating the probability of a species remaining extant, the species is now considered to be Extinct. The species's decline was largely a result of logging, felling for charcoal and conversion of forest to sugarcane plantations and pastureland.","It inhabited the edges of clearings in interior upland forest at 400-550 m, from the understorey to the subcanopy, and has been observed in selectively logged and old secondary forests. Birds have been found singly, in pairs or small groups, and often joined mixed-species flocks. Food was gleaned from leaves, bark, crevices and debris, and consisted of insects, including larvae taken from dead wood, beetles, grasshoppers and ants. Observations suggest the species preferentially foraged on bromeliads (Lees <em>et al.</em> 2014). There is little breeding information, but an immature was collected in January, and birds in February were moulting (Ridgely and Tudor 1994)<strong><sup></sup></strong>. One of the individuals at the Jaqueira (Frei Caneca) Reserve in 2007/2008 was observed in secondary forest (P. Develey <em>in litt. </em>2007, 2008, 2009).  <p></p>","Forest at Murici was reduced from 70 km<sup>2</sup> in the 1970s, to c. 30 km<sup>2</sup> of highly disturbed and fragmented habitat by 1999 (J. Goerck <em>in litt</em>. 1999, 2000)<strong><sup></sup></strong>, largely as a result of logging and conversion to sugarcane plantations and pastureland. Such forest fragments are severely threatened by fires spreading from adjacent plantations (A. Whittaker <em>in litt</em>. 1999, J. Goerck <em>in litt</em>. 1999, 2000)<strong><sup></sup></strong>. The Frei Caneca private reserve and adjacent SAVE Brasil protected area are still suffering from ongoing illegal charcoal exploitation (P. Develey <em>in litt. </em>2007, 2008, 2009). The massive clearance of Atlantic forest in Alagoas and Pernambuco left few other sites of suitable forest remaining. The species is thought to have preferentially foraged on bromeliads which also suffered as a result of forest loss (Lees <em>et al</em>. 2014).<p></p>",Yes,No,6 Clear justification of specific extinction cause,"Despite extensive searches, the species has not had a confirmed sighting since 2011 and is now considered to be Extinct (Butchart <em>et al.</em> 2018).",,,,,,,Brazil,1532,Yes,,38.0,Yes,No,,"<em>Philydor novaesi</em> has only ever been recorded at two sites in Alagoas and Pernambuco, north-east <strong>Brazil</strong>. It was first discovered at Murici (Alagoas) in 1979, when it was described as relatively conspicuous and easy to locate (Teixeira and Gonzaga 1983). Subsequent surveys found the species to be rare, and there were no confirmed records between 1992 and 1998. Single individuals were found in 1998 and 1999 (A. Whittaker <em>in litt</em>. 1999)<strong></strong>, and four birds in 2000 (J. Goerck <em>in litt</em>. 1999, 2000). It was discovered at Frei Caneca Private Reserve (Pernambuco) in April 2003 (Mazar Barnett&#160;<em>et al.&#160;</em>2003,&#160;2005), and at the adjacent Jaqueira (Frei Caneca) Reserve, where two individuals were observed in 2007/2008 (P. Develey&#160;<em>in litt.&#160;</em>2007, 2008, 2009). Television footage of one individual was recorded in 2009 (P. Develey <em>in litt. </em>2007, 2008, 2009), and the species could still be located at Frei Caneca&#160;in late 2010 and early 2011 (WikiAves n.d.). Despite extensive searches in both Frei Caneca and Murici, the species has not had a confirmed sighting since 2011 (Pereira <em>et al</em>. 2014). Following the application of new methods for estimating the probability of a species remaining extant (Akcakaya <em>et al.</em> 2017, Keith e<em>t al.</em> 2017, Thompson <em>et al.</em> 2017), the probability of the species being extant was estimated at 0.074 based on records and surveys, and 0.059 based on threats (Butchart <em>et al.</em> 2018). Based on the probability thresholds recommended by Butchart <em>et al.</em> (2018), the species is now considered to be Extinct.<p></p>",,Terrestrial,"The species is now considered to be extinct, both at a national level and at a global level (MMA 2014, Butchart <em>et al.</em> 2018).<p></p>",Neotropical,2011,2011,false,false,Global,Philydor novaesi,Philydor novaesi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Philydor,novaesi,,,,,"Teixeira & Gonzaga, 1983",,,,Philydor novaesi,Philydor,38.0,"(:elton_bird,)",Philydor,27.61777777777778,"((:avonet, :elton_bird), (:elton_bird, :avonet), (:avonet, :elton_bird), (:elton_bird, :avonet), (:elton_bird,), (:elton_bird,), (:avonet, :elton_bird), (:elton_bird,), (:avonet, :elton_bird))",,38.0,1532,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119193265,22724444,Pomarea pomarea,,,,,Extinct,,2017,2016-10-01 00:00:00 UTC,3.1,English,"This species was endemic to the island of Maupiti, French Polynesia, but is now Extinct as a result of habitat loss and the action of invasive species. It has not been recorded since the type specimen was collected in 1823.",It is likely to have inhabited forest at all altitudes.  <p></p>,The Society Islands have lost most of their original vegetation and their avifauna has suffered greatly through competition and predation from introduced species<strong> </strong>(Todd 1984); these factors are likely to have caused its extinction.  <p></p>,Yes,Yes,4 Non-specific threats,No extant population remains.,,,Polynesia,Society Islands,Yes,1843,Maupiti,,,,,Yes,Yes,,"<em>Pomarea pomarea </em>is known only from the type, collected on Maupiti, Society Islands, <strong>French Polynesia</strong>, by Blosseville in 1823<strong> </strong>(Holyoak and Thibault 1984). It presumably became extinct soon after, because it has not been recorded since.  <p></p>",,Terrestrial,,Oceanian,1850,1850,false,false,Global,Pomarea pomarea,Pomarea pomarea,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MONARCHIDAE,Pomarea,pomarea,,,,,"(Garnot, 1828)",,,,Pomarea pomarea,Pomarea,,,,29.0,"((:avonet, :elton_bird), (:avonet, :elton_bird), (:avonet, :elton_bird), (:avonet,), (:avonet, :elton_bird), (:avonet, :elton_bird))",,29.0,1843,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95000164,22728902,Poodytes rufescens,,,,,Extinct,,2016,2016-10-01 00:00:00 UTC,3.1,English,"This species was formerly found on the Chatham Islands, New Zealand, but is thought to have gone Extinct around 1892 when the last specimen was collected. Habitat destruction and invasive species were probably the major causes.",It occupied low brushland.  <p></p>,"It presumably declined to extinction due to habitat loss caused by burning and overgrazing by introduced goats and rabbits, and to predation by cats<strong> </strong>(Fleming 1939). <p></p>",Yes,Yes,5 Specific description,None remain.,,,New Zealand,New Zealand,Yes,1832,Chatham Islands,,,,,Yes,Yes,,"<em>Bowdleria rufescens </em>was endemic to Pitt and Mangere Islands in the Chatham Islands, <strong>New Zealand</strong> (Greenway 1967). It is thought to have gone extinct soon after the last specimen was taken in 1892 (Tennyson and Martinson 2006).  <p></p>",,Terrestrial,,Oceanian,1900,1900,false,false,Global,Megalurus rufescens,Poodytes rufescens,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,LOCUSTELLIDAE,Poodytes,rufescens,,,,,"(Buller, 1869)","<p><em>Poodytes rufescens </em>(del Hoyo and Collar 2016) was previously listed as <em>Bowdleria rufescens</em>. Usually considered a subspecies of <em>P. punctatus</em>, but sometimes treated as separate species (perhaps more closely related to Fijian <em>Cincloramphus rufus</em>). Differed from <em>P. punctatus </em>in its white vs brown-streaked grey chin to lower belly (4); strong rufescent tone of upperparts, wings, tail and flanks (2); bolder, blacker streaks on upperparts and flanks (2); and osteological features (Olson 1990b). Close in size to <em>P. caudatus</em>, which was previously also treated as a subspecies of <em>P. punctatus.</em> Monotypic.</p>",,,Megalurus rufescens,Megalurus,,,,23.435,"((:elton_bird,), (:elton_bird,), (:avonet, :elton_bird), (:elton_bird,))",,23.435,1832,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94998264,22728833,Porphyrio mantelli,,,,,Extinct,,2016,2016-10-01 00:00:00 UTC,3.1,English,"This species was endemic to New Zealand's North Island, but has been driven Extinct by human-induced habitat changes. There has been only one historical record of the species, in 1894.",It inhabited high altitude alpine grasslands.  <p></p>,"The decline of the species has generally been attributed to the increasing incursion of forest into the alpine grasslands through the Holocene<strong> </strong>(Mills <em>et al. </em>1984), although hunting by the Maori probably also played a significant role<strong> </strong>(Beauchamp and Worthy 1988). <p></p>",Yes,Yes,5 Specific description,None remain.,,,New Zealand,New Zealand,Yes,1832,New Zealand,,,,,Yes,Yes,,"<em>Porphyrio mantelli </em>was a flightless endemic to North Island, <strong>New Zealand</strong>, from where it is known from subfossils from a number of archeological sites<strong> </strong>(Williams 1960) and from one possible late 19th century record<strong> </strong>(Phillipps 1959).  <p></p>",,Terrestrial,,Oceanian,1850,1850,false,false,Global,Porphyrio mantelli,Porphyrio mantelli,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Porphyrio,mantelli,,,,,"(Owen, 1848)",,,,Porphyrio mantelli,Porphyrio,,,,656.2638888888888,"((:avonet, :elton_bird), (:avonet, :elton_bird), (:elton_bird, :avonet), (:elton_bird,), (:avonet,), (:elton_bird, :avonet, :mascarene))",,656.2638888888888,1832,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119207668,62263064,Porphyrio paepae,,,,,Extinct,,2017,2016-10-01 00:00:00 UTC,3.1,English,"This newly-recognised gallinule may have survived until as late as 1937, but undoubtedly became Extinct soon after. It likely disappeared as a result of over-hunting and predation by invasive rats and cats.",This species was a small gallinule which probably had reduced flying capabilities (Hume and Walters 2012).,"Little is known, but it was presumably driven to extinction by hunting pressure and predation by invasive species.",No,Yes,"2 Extinction cause specied as unknown, or similar.",No extant population remains.,,,Polynesia,Marquesas,Yes,1813,"Hiva Oa, Tahuata",,,,,Yes,Yes,,"<em>Porphyrio paepae</em> was known from Hiva Oa and Tahuata on the Marquesas Islands (<strong>French Polynesia</strong>). It may have survived as late as 1937, but must have become extinct soon afterwards (Steadman 1988, Hume and Walters 2012).",,Terrestrial|Freshwater (=Inland waters),,Oceanian,1937,1937,false,false,Global,Porphyrio paepae,Porphyrio paepae,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Porphyrio,paepae,,,,,"Steadman, 1988",<em>Porphyrio paepae</em> (del Hoyo and Collar 2014) was described by Steadman (1988) from bones found at two archaeological sites.,,,Porphyrio paepae,Porphyrio,,,,656.2638888888888,"((:avonet, :elton_bird), (:avonet, :elton_bird), (:elton_bird, :avonet), (:elton_bird,), (:avonet,), (:elton_bird, :avonet, :mascarene))",224.0,224.0,1813,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21960570,18103,Potorous platyops,,,,,Extinct,,2016,2012-12-31 00:00:00 UTC,3.1,English,Listed as Extinct because it has not been recorded in more than 100 years despite extensive surveys.,"<p>The only information about habitat came from John Gilbert, who collected animals for John Gould. He wrote ‘All I could glean of its habits was that it was killed in a thicket surrounding one of the salt lagoons of the interior’. Kitchener and Friend (2008) noted that its habitat use largely excluded forested areas.</p>","Causes of extinction are presumed to be:<br/>1. Predation by feral cats (severe, possibly catastrophic in combination with other threats): the Broad-faced Potoroo became extinct before the arrival of the Red Fox in Western Australia; however, Cats were present throughout the range of this species by the 1890s (Abbott 2002, 2008); there is abundant evidence that feral Cats have a significant effect on medium-sized Australian mammals, including causing extinction (Dickman 1996)<br/>2. Exotic disease (severe, possibly catastrophic in combination with other threats): evidence for epizootic disease as the primary factor, but probably interacting with drought and predation by feral Cats as secondary   factors, in decline and extinction of many mammal species in Western Australia; many of these declined before the arrival of Red Foxes; however, only parts of range would have been affected (Abbott 2006)<br/>3. Inappropriate fire regimes (severe): fire regimes changed dramatically after European settlement; Aborigines used fire extensively and frequently to produce a mosaic of different-aged vegetation (Gammage 2011); this may have benefited this species<br/>4. Habitat degradation and resource depletion due to livestock and feral herbivores (severe): sheep grazing was widespread in parts of the Western Australian wheatbelt before clearing; however, it was limited to areas where there were no <em>Gastrolobium</em> spp., the grazing of which caused death in stock<br/>5. Habitat loss and fragmentation (moderate but only over small area of range): extinction occurred before widespread land clearing for agriculture in the Western Australia wheatbelt",Yes,Yes,6 Clear justification of specific extinction cause,"<p>Most of the early accounts of the Broad-faced Potoroo note that it was a rare species, and this is consistent with the small number of specimens, compared with other species obtained by Masters in the 1860s in southern Western Australia (Glauert 1950; see also Ride 1970). This is also consistent with the very small numbers of specimens held in modern mammal collections in museums. Its remains are not abundant in most cave deposits, with the single exception of a small cave at the western end of the Baxter Cliffs, Nullarbor Plain, where Masked Owls <em>Tyto novaehollandiae</em> may have been responsible for the accumulation (A. Baynes <em>pers. comm</em>.).</p>",,,Australia,Australia,,1788,Australia,1788,Yes,,500.0,Yes,No,,"<p>Specimens and subfossil remains indicate that the Broad-faced Potoroo occurred on the northern Swan Coastal Plain, in the wheatbelt and along the south coast of Western Australia as far east as the Great Australian Bight, on the Eyre and Yorke Peninsulas in south-eastern South Australia and on Kangaroo Island, South Australia (Baynes 1987, McDowell <em>et al</em>. 2012).</p>",,Terrestrial,The species is extinct.,Australasian,1875,1875,false,false,Global,Potorous platyops,Potorous platyops,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,POTOROIDAE,Potorous,platyops,,,,,"(Gould, 1844)",,,,Potorous platyops,Potorous,499.995,"(:pantheria, :elton_mammal)",Potorous,1253.58,"((:elton_mammal, :pantheria), (:pantheria, :elton_mammal), (:pantheria, :elton_mammal), (:pantheria, :elton_mammal))",,499.995,1788,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94996223,22728772,Prosobonia ellisi,,,,,Extinct,,2016,2016-10-01 00:00:00 UTC,3.1,English,"This species was known from Moorea, French Polynesia, but it has not been recorded since its collection in 1777 and is now Extinct. Predation by introduced rats is thought to have been the primary cause.","Like Tahitian Sandpiper <em>P. leucoptera</em>, it presumably lived along streams.  <p></p>",It was presumably driven to extinction by introduced rats in the late 18th century<strong> </strong>(Walters 1994). <p></p>,Yes,Yes,5 Specific description,No extant population remains.,,,Polynesia,Society Islands,Yes,1843,Moorea,,,,,Yes,Yes,,"<em>Prosobonia ellisi </em>is known only from two paintings (both in London), by Ellis and Webber, each based on a specimen (both now lost) collected by Anderson on Moorea, in the Society Islands, <strong>French Polynesia</strong>, during Cook's third voyage in 1777<strong> </strong>(Walters 1994).  <p></p>",,Terrestrial|Freshwater (=Inland waters),,Oceanian,1800,1800,false,false,Global,Prosobonia ellisi,Prosobonia ellisi,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Prosobonia,ellisi,,,,,"(Gmelin, 1789)",,,,Prosobonia ellisi,Prosobonia,,,,36.0,"((:elton_bird,), (:avonet,))",,36.0,1843,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93396439,22693330,Prosobonia leucoptera,,,,,Extinct,,2016,2016-10-01 00:00:00 UTC,3.1,English,"This species was known from Tahiti, French Polynesia, but it has not been recorded since a specimen was collected in 1777, and is now Extinct. Predation by introduced rats is likely to have been the primary driver.",All that is known of the species's ecology is that Forster noted that the birds occurred along highland streams<strong> </strong>(Walters 1994). <p></p>,Its extinction was probably caused by introduced rats<strong> </strong>(Greenway 1967). <p></p>,Yes,Yes,4 Non-specific threats,None remain.,,,Polynesia,Society Islands,Yes,1843,Tahiti,,,,,Yes,Yes,,"<em>Prosobonia leucoptera </em>was endemic to Tahiti, in the Society Islands, <strong>French Polynesia</strong> (Pratt <em>et al</em>. 1987). The type was collected by Forster and painted by his son in 1773<strong></strong>; the specimen is now in Leiden and the painting in London<strong> </strong>(Walters 1994). Another specimen, now lost, was taken in 1777 (Greenway 1967).<br/><p></p>",,Terrestrial|Freshwater (=Inland waters),,Oceanian,1800,1800,false,false,Global,Prosobonia leucoptera,Prosobonia leucoptera,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Prosobonia,leucoptera,,,,,"(Gmelin, 1789)",,,,Prosobonia leucoptera,Prosobonia,,,,36.0,"((:elton_bird,), (:avonet,))",,36.0,1843,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93061054,22685156,Psephotellus pulcherrimus,,,,,Extinct,,2016,2016-10-01 00:00:00 UTC,3.1,English,"This species was formerly found in eastern Australia, but it is now Extinct owing mainly to drought and overgrazing. It has not been recorded since 1928.","It was a specialist of open savanna woodland and shrubby grassland, feeding on native grass seeds and nesting in termite mounds (Olsen 2007).  <p></p>","Its extinction was probably sealed by a reduction of its food supply due to drought and overgrazing (Olsen 2007). Altered fire frequencies and the spread of prickly pears<strong> </strong>(Joseph 1988), disease, trapping and egg-collecting<strong> </strong>(Garnett 1992), predation of nests by introduced and native species<strong> </strong>(Chisholm 1922) and clearance of eucalypts by ringbarking<strong> </strong>(Kiernan 1993) also contributed. Following major reduction in the species's population size, it appears that inbreeding inhibited the birds' fertility (Jerrard 2008).<br/><p></p>",Yes,Yes,6 Clear justification of specific extinction cause,None remain.,,,Australia,Australia,,1788,Australia,1788,Yes,,,Yes,No,,"<em>Psephotellus pulcherrimus </em> was found in eastern <strong>Australia</strong>, only reported with certainty from southeastern Queensland. Claims from the north of the state are likely to have been mistaken. The species is also often said to have been found in New South Wales, but there have been no confirmed records (Olsen 2007). It was locally common although generally scarce in the 19th century<strong> </strong>(Forshaw and Cooper 1989), but then declined rapidly and was thought to have become extinct as a result of the drought of 1902 until it was rediscovered in 1918<strong> </strong>(Chisholm 1922). The last confirmed observation was in 1928<strong></strong>. Some credible reports continued into the 1930s and '40s (Olsen 2007), but although Kiernan (1993) claims to have seen five birds in 1990<strong></strong>, the species is now considered Extinct<strong> </strong>(Collar <em>et al</em>. 1994).   <p></p>",,Terrestrial,<strong>Conservation Actions Underway</strong><br/>Still listed in Appendix I of CITES. <p></p><strong></strong>,Oceanian,1927,1927,false,false,Global,Psephotellus pulcherrimus,Psephotellus pulcherrimus,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psephotellus,pulcherrimus,,,,,"(Gould, 1845)",<em>Psephotellus pulcherrimus</em> (del Hoyo and Collar 2014) was previously placed in the genus <em>Psephotus</em>.,,,Psephotellus pulcherrimus,Psephotellus,,,,51.36666666666667,"((:avonet,), (:avonet,), (:avonet,))",,51.36666666666667,1788,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75927900,75927882,Pseudomys auritus,,,,,Extinct,,2016,2012-12-31 00:00:00 UTC,3.1,English,<p><em>Pseudomys auritus</em> is listed as Extinct as it is only described from specimens collected in the 1800s and it has not been seen or collected since.</p>,"The Long-eared Mouse was the largest of all known <em>Pseudomys</em> (with the exception of a subfossil <em>Pseudomys</em> from the southern Kimberley: Start <em>et al</em>. 2012); large rodents (those within the ‘critical weight range’) have become extinct or seriously declined disproportionately compared with smaller species. Areas in which it occurred had a mean annual rainfall of between 470 and 800 mm, and the vegetation included open heath, dense mallee, open scrub, and open woodland and forest with a dense understorey (Medlin 2008).","Extinction likely due to a combination of predation by feral cats, land clearance and overgrazing by livestock.",No,Yes,5 Specific description,The species is extinct.,,,Australia,Australia,,1788,Australia,1788,Yes,,65.0,Yes,No,,<p>The Long-eared Mouse was previously distributed from Kangaroo Island and the Coorong through south-eastern South Australia to the basalt plains of south-western Victoria (Medlin 2008). </p>,,Terrestrial,The species is extinct.,Australasian,about 1850,1850,false,false,Global,Pseudomys australis,Pseudomys auritus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Pseudomys,auritus,,,,,"Thomas, 1910",No subspecies are recognized.,,,Pseudomys australis,Pseudomys,58.985,"(:pantheria, :elton_mammal)",Pseudomys,36.025416666666665,"((:elton_mammal, :pantheria), (:elton_mammal, :pantheria), (:pantheria, :elton_mammal), (:elton_mammal, :pantheria), (:pantheria, :elton_mammal), (:pantheria, :elton_mammal), (:pantheria, :elton_mammal), (:elton_mammal, :pantheria), (:pantheria, :elton_mammal), (:pantheria, :elton_mammal), (:pantheria, :elton_mammal), (:pantheria, :elton_mammal), (:elton_mammal, :pantheria), (:elton_mammal, :pantheria), (:pantheria, :elton_mammal), (:elton_mammal, :pantheria), (:elton_mammal, :pantheria), (:elton_mammal, :pantheria), (:pantheria, :elton_mammal), (:elton_mammal, :pantheria), (:elton_mammal, :pantheria), (:pantheria, :elton_mammal), (:pantheria, :elton_mammal), (:elton_mammal, :pantheria))",,58.985,1788,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
